table,name,valueType,unit,repeatable,label,variableNameRegexp,variableValueRegexp
chemicals,m_meohp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MEOHP in  trimester,,
chemicals,m_mecpp_raw_t,decimal,µg/ml,1,Maternal urine MECPP  trimester levels,,
chemicals,m_mecpp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MECPP in  trimester,,
chemicals,m_mmchp_raw_t,decimal,µg/ml,1,Maternal urine MMCHP  trimester levels,,
chemicals,m_mmchp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MMCHP in  trimester,,
chemicals,m_ohminp_raw_t,decimal,µg/ml,1,Maternal urine oh_MiNP  trimester levels,,
chemicals,m_ohminp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine oh_MiNP in  trimester,,
chemicals,m_oxominp_raw_t,decimal,µg/ml,1,Maternal urine oxo_MiNP  trimester levels,,
chemicals,m_oxominp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine oxo_MiNP in  trimester,,
chemicals,m_cxminp_raw_t,decimal,µg/ml,1,Maternal urine cx_MiNP  trimester levels,,
chemicals,m_cxminp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine cx_MiNP in  trimester,,
chemicals,m_ohmphp_raw_t,decimal,µg/ml,1,Maternal urine oh_MPHP  trimester levels,,
chemicals,m_ohmphp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine oh_MPHP in  trimester,,
chemicals,m_ohminch_raw_t,decimal,µg/ml,1,Maternal urine oh_MiNCH  trimester levels,,
chemicals,m_ohminch_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine oh_MiNCH in  trimester,,
chemicals,m_oxominch_raw_t,decimal,µg/ml,1,Maternal urine oxo_MiNCH  trimester levels,,
chemicals,m_oxominch_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine oxo_MiNCH in  trimester,,
chemicals,m_mnpep_raw_t,decimal,µg/ml,1,Maternal urine MnPeP  trimester levels,,
chemicals,m_mnpep_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MnPeP in  trimester,,
chemicals,m_mchp_raw_t,decimal,µg/ml,1,Maternal urine MCHP  trimester levels,,
chemicals,m_mchp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MCHP in  trimester,,
chemicals,m_mnop_raw_t,decimal,µg/ml,1,Maternal urine MnOP  trimester levels,,
chemicals,m_mnop_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine MnOP in  trimester,,
chemicals,m_mmp_raw_t,decimal,µg/ml,1,Maternal urine mMP  trimester levels,,
chemicals,m_mmp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine mMP in  trimester,,
chemicals,m_mhxp_raw_t,decimal,µg/ml,1,Maternal urine mHxP  trimester levels,,
chemicals,m_mhxp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine mHxP in  trimester,,
chemicals,m_mhpp_raw_t,decimal,µg/ml,1,Maternal urine mHpP  trimester levels,,
chemicals,m_mhpp_lod_t,decimal,µg/ml,1,Limit of detection of maternal urine mHpP in  trimester,,
chemicals,m_bpa_raw_t,decimal,µg/L,1,Maternal urine BPA  trimester levels,,
chemicals,m_bpa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine BPA in  trimester,,
chemicals,m_bps_raw_t,decimal,µg/L,1,Maternal urine BPS  trimester levels,,
chemicals,m_bps_lod_t,decimal,µg/L,1,Limit of detection of maternal urine BPS in  trimester,,
chemicals,m_bpf_raw_t,decimal,µg/L,1,Maternal urine BPF  trimester levels,,
chemicals,m_bpf_lod_t,decimal,µg/L,1,Limit of detection of maternal urine BPF in  trimester,,
chemicals,m_mepa_raw_t,decimal,µg/L,1,Maternal urine MEPA  trimester levels,,
chemicals,m_mepa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine MEPA in  trimester,,
chemicals,m_etpa_raw_t,decimal,µg/L,1,Maternal urine ETPA  trimester levels,,
chemicals,m_etpa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine ETPA in  trimester,,
chemicals,m_prpa_raw_t,decimal,µg/L,1,Maternal urine PRPA  trimester levels,,
chemicals,m_prpa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine PRPA in  trimester,,
chemicals,m_bupa_raw_t,decimal,µg/L,1,Maternal urine BUPA  trimester levels,,
chemicals,m_bupa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine BUPA in  trimester,,
chemicals,m_oxbe_raw_t,decimal,µg/L,1,Maternal urine OXBE  trimester levels,,
chemicals,m_oxbe_lod_t,decimal,µg/L,1,Limit of detection of maternal urine OXBE in  trimester,,
chemicals,m_trcs_raw_t,decimal,µg/L,1,Maternal urine TRCS  trimester levels,,
chemicals,m_trcs_lod_t,decimal,µg/L,1,Limit of detection of maternal urine TRCS in  trimester,,
chemicals,m_pfhxs_raw_t,decimal,µg/L,1,Maternal   PFHxS  trimester levels,,
chemicals,m_pfhxs_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFHxS in  trimester,,
chemicals,m_pfhps_raw_t,decimal,µg/L,1,Maternal   PFHpS  trimester levels,,
chemicals,m_pfhps_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFHpS in  trimester,,
chemicals,m_pfos_raw_t,decimal,µg/L,1,Maternal   PFOS  trimester levels,,
chemicals,m_pfos_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFOS in  trimester,,
chemicals,m_pfoa_raw_t,decimal,µg/L,1,Maternal   PFOA  trimester levels,,
chemicals,m_pfoa_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFOA in  trimester,,
chemicals,m_pfna_raw_t,decimal,µg/L,1,Maternal   PFNA  trimester levels,,
chemicals,m_pfna_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFNA in  trimester,,
chemicals,m_pfda_raw_t,decimal,µg/L,1,Maternal   PFDA  trimester levels,,
chemicals,m_pfda_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFDA in  trimester,,
chemicals,m_pfunda_raw_t,decimal,µg/L,1,Maternal   PFUnDA  trimester levels,,
chemicals,m_pfunda_lod_t,decimal,µg/L,1,Limit of detection of maternal   PFUnDA in  trimester,,
chemicals,m_creatinine_raw_t,decimal,g/L,1,Maternal urine Creatinine  trimester levels,,
chemicals,m_creatinine_lod_t,decimal,g/L,1,Limit of detection of maternal urine Creatinine in  trimester,,
chemicals,m_pcb118_raw_t,decimal,pg/g,1,Maternal  PCB_118  trimester levels,,
chemicals,m_pcb118_lod_t,decimal,pg/g,1,Limit of detection of maternal  PCB_118 in  trimester,,
chemicals,m_pcb138_raw_t,decimal,pg/g,1,Maternal   PCB_138  trimester levels,,
chemicals,m_pcb138_lod_t,decimal,pg/g,1,Limit of detection of maternal   PCB_138 in  trimester,,
chemicals,m_pcb153_raw_t,decimal,pg/g,1,Maternal   PCB_153  trimester levels,,
chemicals,m_pcb153_lod_t,decimal,pg/g,1,Limit of detection of maternal   PCB_153 in  trimester,,
chemicals,m_pcb170_raw_t,decimal,pg/g,1,Maternal   PCB_170  trimester levels,,
chemicals,m_pcb170_lod_t,decimal,pg/g,1,Limit of detection of maternal   PCB_170 in  trimester,,
chemicals,m_pcb180_raw_t,decimal,pg/g,1,Maternal   PCB_180  trimester levels,,
chemicals,m_pcb180_lod_t,decimal,pg/g,1,Limit of detection of maternal   PCB_180 in  trimester,,
chemicals,m_ddt_raw_t,decimal,pg/g,1,Maternal   DDT  trimester levels,,
chemicals,m_ddt_lod_t,decimal,pg/g,1,Limit of detection of maternal   DDT in  trimester,,
chemicals,m_dde_raw_t,decimal,pg/g,1,Maternal   DDE  trimester levels,,
chemicals,m_dde_lod_t,decimal,pg/g,1,Limit of detection of maternal   DDE in  trimester,,
chemicals,m_hcb_raw_t,decimal,pg/g,1,Maternal   HCB  trimester levels,,
chemicals,m_hcb_lod_t,decimal,pg/g,1,Limit of detection of maternal   HCB in  trimester,,
chemicals,m_hch_raw_t,decimal,pg/g,1,Maternal   HCH  trimester levels,,
chemicals,m_hch_lod_t,decimal,pg/g,1,Limit of detection of maternal   HCH in  trimester,,
chemicals,m_pbde47_raw_t,decimal,pg/g,1,Maternal   PBDE_47  trimester levels,,
chemicals,m_pbde47_lod_t,decimal,pg/g,1,Limit of detection of maternal   PBDE_47 in  trimester,,
chemicals,m_pbde153_raw_t,decimal,pg/g,1,Maternal   PBDE_153  trimester levels,,
chemicals,m_pbde153_lod_t,decimal,pg/g,1,Limit of detection of maternal   PBDE_153 in  trimester,,
chemicals,m_dmp_raw_t,decimal,µg/L,1,Maternal urine DMP  trimester levels,,
chemicals,m_dmp_lod_t,decimal,µg/L,1,Limit of detection of maternal urine DMP in  trimester,,
chemicals,m_dmtp_raw_t,decimal,µg/L,1,Maternal urine DMTP  trimester levels,,
chemicals,m_dmtp_lod_t,decimal,µg/L,1,Limit of detection of maternal urine DMTP in  trimester,,
chemicals,m_dmdtp_raw_t,decimal,µg/L,1,Maternal urine DMDTP  trimester levels,,
chemicals,m_dmdtp_lod_t,decimal,µg/L,1,Limit of detection of maternal urine DMDTP in  trimester,,
chemicals,m_dep_raw_t,decimal,µg/L,1,Maternal urine DEP  trimester levels,,
chemicals,m_dep_lod_t,decimal,µg/L,1,Limit of detection of maternal urine DEP in  trimester,,
chemicals,m_detp_raw_t,decimal,µg/L,1,Maternal urine DETP  trimester levels,,
chemicals,m_detp_lod_t,decimal,µg/L,1,Limit of detection of maternal urine DETP in  trimester,,
chemicals,m_dedtp_raw_t,decimal,µg/L,1,Maternal urine DEDTP  trimester levels,,
chemicals,m_dedtp_lod_t,decimal,µg/L,1,Limit of detection of maternal urine DEDTP in  trimester,,
chemicals,m_hg_raw_t,decimal,µg/L,1,Maternal  Hg  trimester levels,,
chemicals,m_hg_lod_t,decimal,µg/L,1,Limit of detection of maternal  Hg in  trimester,,
chemicals,m_cd_raw_t,decimal,µg/L,1,Maternal   Cd  trimester levels,,
chemicals,m_cd_lod_t,decimal,µg/L,1,Limit of detection of maternal   Cd in  trimester,,
chemicals,m_pb_raw_t,decimal,µg/L,1,Maternal   Pb  trimester levels,,
chemicals,m_pb_lod_t,decimal,µg/L,1,Limit of detection of maternal   Pb in  trimester,,
chemicals,m_se_raw_t,decimal,µg/L,1,Maternal   Se  trimester levels,,
chemicals,m_se_lod_t,decimal,µg/L,1,Limit of detection of maternal   Se in  trimester,,
chemicals,m_mn_raw_t,decimal,µg/L,1,Maternal   Mn  trimester levels,,
chemicals,m_mn_lod_t,decimal,µg/L,1,Limit of detection of maternal   Mn in  trimester,,
chemicals,m_zn_raw_t,decimal,µg/L,1,Maternal   Zn  trimester levels,,
chemicals,m_zn_lod_t,decimal,µg/L,1,Limit of detection of maternal   Zn in  trimester,,
chemicals,m_as_raw_t,decimal,µg/L,1,Maternal   As  trimester levels,,
chemicals,m_as_lod_t,decimal,µg/L,1,Limit of detection of maternal   As in  trimester,,
chemicals,m_tl_raw_t,decimal,µg/L,1,Maternal   Tl  trimester levels,,
chemicals,m_tl_lod_t,decimal,µg/L,1,Limit of detection of maternal   Tl in  trimester,,
chemicals,m_co_raw_t,decimal,µg/L,1,Maternal   Co  trimester levels,,
chemicals,m_co_lod_t,decimal,µg/L,1,Limit of detection of maternal   Co in  trimester,,
chemicals,m_cu_raw_t,decimal,µg/L,1,Maternal   Cu  trimester levels,,
chemicals,m_cu_lod_t,decimal,µg/L,1,Limit of detection of maternal   Cu in  trimester,,
chemicals,m_mo_raw_t,decimal,µg/L,1,Maternal   Mo  trimester levels,,
chemicals,m_mo_lod_t,decimal,µg/L,1,Limit of detection of maternal   Mo in  trimester,,
chemicals,m_cs_raw_t,decimal,µg/L,1,Maternal   Cs  trimester levels,,
chemicals,m_cs_lod_t,decimal,µg/L,1,Limit of detection of maternal   Cs in  trimester,,
chemicals,m_na_raw_t,decimal,µg/L,1,Maternal   Na  trimester levels,,
chemicals,m_na_lod_t,decimal,µg/L,1,Limit of detection of maternal   Na in  trimester,,
chemicals,m_k_raw_t,decimal,µg/L,1,Maternal   K  trimester levels,,
chemicals,m_k_lod_t,decimal,µg/L,1,Limit of detection of maternal   K in  trimester,,
chemicals,m_mg_raw_t,decimal,µg/L,1,Maternal   Mg  trimester levels,,
chemicals,m_mg_lod_t,decimal,µg/L,1,Limit of detection of maternal   Mg in  trimester,,
chemicals,m_cotinine_raw_t,decimal,µg/L,1,Maternal urine Cotinine  trimester levels,,
chemicals,m_cotinine_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Cotinine in  trimester,,
chemicals,m_benzoapyrene_raw_t,decimal,µg/L,1,Maternal urine Benzo(a)pyrene  trimester levels,,
chemicals,m_benzoapyrene_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Benzo(a)pyrene in  trimester,,
chemicals,m_chrysene_raw_t,decimal,µg/L,1,Maternal urine Chrysene  trimester levels,,
chemicals,m_chrysene_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Chrysene in  trimester,,
chemicals,m_fluorene_raw_t,decimal,µg/L,1,Maternal urine Fluorene  trimester levels,,
chemicals,m_fluorene_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Fluorene in  trimester,,
chemicals,m_naphthalene_raw_t,decimal,µg/L,1,Maternal urine Naphthalene  trimester levels,,
chemicals,m_naphthalene_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Naphthalene in  trimester,,
chemicals,m_phenanthrene_raw_t,decimal,µg/L,1,Maternal urine Phenanthrene  trimester levels,,
chemicals,m_phenanthrene_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Phenanthrene in  trimester,,
chemicals,m_pyrene_raw_t,decimal,µg/L,1,Maternal urine Pyrene  trimester levels,,
chemicals,m_pyrene_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Pyrene in  trimester,,
chemicals,m_phenoxyacetic_acid_raw_t,decimal,µg/L,1,Maternal urine Phenoxyacetic acid  trimester levels,,
chemicals,m_phenoxyacetic_acid_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Phenoxyacetic acid in  trimester,,
chemicals,m_maa_raw_t,decimal,µg/L,1,Maternal urine MAA  trimester levels,,
chemicals,m_maa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine MAA in  trimester,,
chemicals,m_meaa_raw_t,decimal,µg/L,1,Maternal urine MEAA  trimester levels,,
chemicals,m_meaa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine MEAA in  trimester,,
chemicals,m_eaa_raw_t,decimal,µg/L,1,Maternal urine EAA  trimester levels,,
chemicals,m_eaa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine EAA in  trimester,,
chemicals,m_eeaa_raw_t,decimal,µg/L,1,Maternal urine EEAA  trimester levels,,
chemicals,m_eeaa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine EEAA in  trimester,,
chemicals,m_2mpa_raw_t,decimal,µg/L,1,Maternal urine 2_MPA  trimester levels,,
chemicals,m_2mpa_lod_t,decimal,µg/L,1,Limit of detection of maternal urine 2_MPA in  trimester,,
chemicals,m_chlorphyrifos_raw_t,decimal,µg/L,1,Maternal urine Chlorphyrifos  trimester levels,,
chemicals,m_chlorphyrifos_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Chlorphyrifos in  trimester,,
chemicals,m_pyrethroids_raw_t,decimal,µg/L,1,Maternal urine Pyrethroids  trimester levels,,
chemicals,m_pyrethroids_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Pyrethroids in  trimester,,
chemicals,m_boscalid_raw_t,decimal,µg/L,1,Maternal urine Boscalid  trimester levels,,
chemicals,m_boscalid_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Boscalid in  trimester,,
chemicals,m_imazalil_raw_t,decimal,µg/L,1,Maternal urine Imazalil  trimester levels,,
chemicals,m_imazalil_lod_t,decimal,µg/L,1,Limit of detection of maternal urine Imazalil in  trimester,,
